accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,yaw,roll
0.12442677519999999,-0.5455635528,10.1264252432,0.02399827721492203,-0.02454369260617026,0.017453292519943295,-0.06215790249874084,0.00034906585039886593,-0.013588786699029382
0.12442677519999999,-0.5264209719999999,10.1359965336,0.016907877128695067,-0.02454369260617026,0.016362461737446838,-0.05994166293729394,0.00032724923474893676,-0.013715921112524848
0.16271193679999998,-0.5647061335999999,10.116853952799998,0.019089538693687978,-0.02999784651865254,0.017998707911191524,-0.06448477385529199,0.0003599741582238305,-0.018025671409476023
0.14356935599999998,-0.5455635528,10.1264252432,0.026179938779914945,-0.022907446432425576,0.016362461737446838,-0.06212583207373544,0.00032724923474893676,-0.015708703041590374
0.1339980656,-0.5359922624,10.164710404799997,0.019089538693687978,-0.02454369260617026,0.016362461737446838,-0.060850072801194165,0.00032724923474893676,-0.014710247645020371
0.11485548479999999,-0.5359922624,10.1742816952,0.02672535417116317,-0.02890701573615608,0.015817046346198613,-0.06087890763403153,0.0003163409269239723,-0.012393740451399172
0.12442677519999999,-0.5264209719999999,10.1742816952,0.025089107997418487,-0.02945243112740431,0.017453292519943295,-0.05981452695787535,0.00034906585039886593,-0.013502856497931176
0.12442677519999999,-0.5359922624,10.1838529856,0.019089538693687978,-0.022362031041177347,0.0136353847812057,-0.060694045892073924,0.000272707695624114,-0.013606648118561746
0.1531406464,-0.5551348432,10.155139114399999,0.023452861823673805,-0.026179938779914945,0.014726215563702155,-0.06309278620716649,0.0002945243112740431,-0.016793794668924278
0.14356935599999998,-0.5168496816,10.193424275999998,0.026179938779914945,-0.028361600344907856,0.011999138607461015,-0.05860893386833349,0.00023998277214922032,-0.015604759451856721
0.1531406464,-0.5551348432,10.155139114399999,0.022362031041177347,-0.02999784651865254,0.019634954084936207,-0.06316761719884574,0.00039269908169872416,-0.01681517495226121
0.12442677519999999,-0.5455635528,10.1742816952,0.02399827721492203,-0.02181661564992912,0.01090830782496456,-0.06181490035177838,0.0002181661564992912,-0.013522853713603912
0.1531406464,-0.5264209719999999,10.1742816952,0.02890701573615608,-0.025634523388666716,0.014726215563702155,-0.0597396959661961,0.0002945243112740431,-0.016657108489150908
0.11485548479999999,-0.5455635528,10.1838529856,0.02999784651865254,-0.019634954084936207,0.015817046346198613,-0.06171455512258267,0.0003163409269239723,-0.012316851420886784
0.1531406464,-0.5359922624,10.1742816952,0.027816184953659628,-0.02672535417116317,0.008726646259971648,-0.06083614706735767,0.00017453292519943296,-0.016677645254872777
0.14356935599999998,-0.5551348432,10.145567823999999,0.03654283121363128,-0.02399827721492203,0.016362461737446838,-0.06310894557852287,0.00032724923474893676,-0.015474249496181473
0.1339980656,-0.5359922624,10.1359965336,0.025634523388666716,-0.02672535417116317,0.012544553998709244,-0.061063532819842385,0.0002508910799741849,-0.014624574029706433
0.16271193679999998,-0.5264209719999999,10.145567823999999,0.026179938779914945,-0.020180369476184436,0.0136353847812057,-0.05980014738566364,0.000272707695624114,-0.017838506672237193
0.14356935599999998,-0.5551348432,10.145567823999999,0.017998707911191524,-0.023452861823673805,0.015817046346198613,-0.0630982554368544,0.0003163409269239723,-0.015837714312909295
0.14356935599999998,-0.5168496816,10.2508520184,0.028361600344907856,-0.025634523388666716,0.016362461737446838,-0.058230807535710125,0.00032724923474893676,-0.01547194399479089
0.14356935599999998,-0.5168496816,10.1072826624,0.028361600344907856,-0.0272707695624114,0.0136353847812057,-0.05908146691824075,0.000272707695624114,-0.015698992171292083
